fips,Agriculture,Mining,Construction,Manufacturing,Retail,Finance,Professional Services,Health Care,Government
22093,0.0,0.0,490.0,2343.0,603.0,126.0,92.0,431.0,382.0
22095,0.0,0.0,1209.0,2382.0,1630.0,228.0,293.0,68.0,723.0
22097,103.0,357.0,1258.0,1448.0,4267.0,607.0,551.0,4198.0,944.0
22099,61.0,177.0,840.0,2368.0,1898.0,175.0,424.0,1438.0,483.0
22101,107.0,1638.0,1009.0,2840.0,2018.0,351.0,366.0,1974.0,698.0
22103,114.0,734.0,5967.0,3265.0,12989.0,3341.0,6366.0,15537.0,3277.0
22105,141.0,191.0,2054.0,2857.0,6668.0,1119.0,1472.0,7001.0,1414.0
22107,136.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,130.0
22109,83.0,3543.0,2551.0,4673.0,5998.0,980.0,2260.0,7382.0,1520.0
22111,75.0,0.0,231.0,0.0,619.0,95.0,0.0,788.0,219.0
22113,317.0,656.0,915.0,396.0,1940.0,367.0,376.0,1714.0,557.0
22115,118.0,15.0,595.0,409.0,1680.0,151.0,31.0,2160.0,1307.0
22117,95.0,90.0,842.0,1298.0,1357.0,276.0,0.0,61.0,416.0
22119,16.0,315.0,637.0,1365.0,1794.0,247.0,225.0,2268.0,659.0
22121,126.0,0.0,2918.0,2302.0,1041.0,168.0,315.0,537.0,592.0
22123,0.0,0.0,91.0,103.0,397.0,0.0,28.0,0.0,101.0
22125,0.0,0.0,269.0,387.0,355.0,99.0,122.0,0.0,126.0
22127,323.0,59.0,287.0,618.0,465.0,97.0,0.0,0.0,408.0
22999,23.0,792.0,6779.0,0.0,1014.0,3446.0,3878.0,1022.0,2300.0
23000,8727.0,262.0,37621.0,58365.0,82135.0,23331.0,34305.0,116071.0,29103.0
23001,643.0,72.0,3205.0,5173.0,6200.0,1524.0,1853.0,10024.0,1324.0
23003,1323.0,0.0,1158.0,2749.0,3749.0,811.0,495.0,5344.0,2043.0
23005,0.0,0.0,10049.0,10996.0,21793.0,10234.0,14270.0,38408.0,4774.0
23007,231.0,0.0,811.0,683.0,1753.0,285.0,244.0,1759.0,431.0
23009,0.0,0.0,1828.0,858.0,3621.0,452.0,2111.0,2809.0,863.0
23011,0.0,0.0,3188.0,2935.0,8560.0,1205.0,1953.0,12719.0,8973.0
23013,260.0,0.0,1084.0,1464.0,2821.0,385.0,551.0,2608.0,1038.0
23015,257.0,0.0,881.0,736.0,1825.0,331.0,438.0,1652.0,468.0
23017,349.0,16.0,1086.0,2055.0,2404.0,279.0,402.0,2693.0,587.0
23019,0.0,0.0,4276.0,2830.0,10681.0,1476.0,2267.0,16100.0,2647.0
23021,0.0,0.0,220.0,919.0,909.0,67.0,100.0,1000.0,203.0
23023,0.0,0.0,1202.0,0.0,1855.0,288.0,620.0,1196.0,619.0
23025,0.0,0.0,1319.0,2552.0,2345.0,273.0,386.0,2621.0,585.0
23027,0.0,0.0,847.0,1082.0,1680.0,556.0,375.0,1678.0,375.0
23029,9.0,0.0,399.0,982.0,1613.0,289.0,170.0,1850.0,917.0
23031,884.0,81.0,4564.0,15344.0,10053.0,1594.0,3477.0,10548.0,2432.0
23999,0.0,0.0,1506.0,0.0,270.0,3284.0,4595.0,3065.0,826.0
24000,6106.0,1443.0,163864.0,112903.0,270010.0,83837.0,288275.0,413019.0,270085.0
24001,0.0,0.0,1001.0,1306.0,3707.0,559.0,634.0,5298.0,1305.0
24003,211.0,129.0,19454.0,18632.0,30044.0,5144.0,29106.0,37399.0,30167.0
24005,845.0,132.0,24422.0,13007.0,42229.0,17685.0,26430.0,68892.0,16472.0
24009,27.0,0.0,1875.0,289.0,3336.0,334.0,939.0,3306.0,656.0
24011,378.0,14.0,1064.0,893.0,1349.0,128.0,0.0,0.0,689.0
24013,0.0,0.0,6338.0,4003.0,8005.0,1024.0,2492.0,9436.0,2556.0
24015,848.0,0.0,0.0,4609.0,3903.0,351.0,539.0,4463.0,3865.0
24017,0.0,0.0,2874.0,593.0,7104.0,668.0,1920.0,5447.0,6214.0
24019,131.0,0.0,522.0,2895.0,1267.0,216.0,0.0,1092.0,551.0
24021,561.0,60.0,10068.0,5567.0,14635.0,3708.0,11415.0,13215.0,8686.0
24023,98.0,285.0,1202.0,710.0,1665.0,148.0,437.0,1559.0,701.0
24025,192.0,125.0,6338.0,4840.0,11916.0,1938.0,8610.0,11387.0,13224.0
24027,0.0,0.0,11277.0,6903.0,16069.0,5216.0,33208.0,18547.0,2923.0
24029,0.0,0.0,444.0,920.0,749.0,206.0,0.0,864.0,252.0
24031,369.0,50.0,21609.0,14660.0,41273.0,14053.0,69009.0,74090.0,56212.0
24033,117.0,202.0,28870.0,6655.0,36407.0,5304.0,22885.0,32967.0,39984.0
24035,0.0,0.0,1014.0,1452.0,2167.0,341.0,603.0,1107.0,302.0
24037,0.0,0.0,2116.0,343.0,4908.0,569.0,11817.0,4405.0,10547.0
24039,126.0,0.0,284.0,493.0,558.0,87.0,151.0,921.0,352.0
24041,0.0,0.0,1160.0,553.0,2631.0,406.0,1203.0,3509.0,1062.0
24043,0.0,0.0,3056.0,6681.0,9533.0,2009.0,1626.0,10123.0,3572.0
24045,0.0,0.0,2379.0,2889.0,6084.0,874.0,1356.0,9689.0,590.0
24047,0.0,0.0,1211.0,786.0,3902.0,430.0,1003.0,2390.0,1656.0
24510,0.0,0.0,9486.0,10625.0,13444.0,9693.0,22358.0,78771.0,43355.0
24999,111.0,0.0,0.0,2601.0,3125.0,12750.0,49.0,177.0,1728.0
25000,12766.0,967.0,172064.0,231129.0,327362.0,168968.0,374984.0,666874.0,146932.0
25001,0.0,0.0,7738.0,2252.0,14576.0,2145.0,5044.0,15267.0,5629.0
25003,466.0,102.0,3129.0,3298.0,7212.0,1446.0,2755.0,12101.0,2602.0
25005,1886.0,40.0,13085.0,23115.0,31465.0,3999.0,7079.0,43483.0,8534.0
25007,164.0,0.0,875.0,82.0,1320.0,231.0,216.0,1096.0,635.0
25009,853.0,52.0,17079.0,39519.0,34984.0,7330.0,17566.0,65207.0,11810.0
25011,849.0,13.0,1225.0,3295.0,2745.0,354.0,453.0,4125.0,1907.0
25013,508.0,51.0,8616.0,17108.0,19052.0,6685.0,5650.0,52977.0,9901.0
25015,441.0,38.0,2668.0,2742.0,7384.0,1086.0,2064.0,11502.0,3087.0
25017,3602.0,116.0,45258.0,67067.0,70606.0,22483.0,161030.0,129563.0,28666.0
25019,0.0,0.0,1125.0,0.0,1066.0,102.0,0.0,569.0,301.0
25021,934.0,68.0,23406.0,18724.0,38604.0,21326.0,23795.0,56475.0,10843.0
25023,858.0,93.0,16454.0,9433.0,26213.0,7232.0,7428.0,35379.0,8133.0
25025,72.0,21.0,15593.0,8814.0,32234.0,67724.0,99507.0,158528.0,39725.0
25027,1709.0,259.0,18263.0,35049.0,37042.0,11618.0,17675.0,74632.0,13938.0
25999,56.0,0.0,4721.0,0.0,2859.0,15206.0,2.0,4292.0,1145.0
26000,35750.0,5524.0,200360.0,600635.0,451182.0,158899.0,316915.0,683602.0,185481.0
26001,0.0,0.0,47.0,181.0,296.0,29.0,23.0,148.0,0.0
26003,0.0,0.0,108.0,397.0,201.0,59.0,45.0,0.0,202.0
26005,1743.0,25.0,2974.0,13777.0,3192.0,384.0,720.0,2611.0,1416.0
26007,48.0,40.0,479.0,1896.0,1592.0,429.0,338.0,1954.0,813.0
26009,0.0,0.0,483.0,685.0,711.0,92.0,173.0,180.0,340.0
26011,0.0,0.0,108.0,879.0,682.0,48.0,161.0,0.0,224.0
26013,0.0,0.0,76.0,520.0,153.0,0.0,0.0,0.0,691.0
26015,0.0,0.0,607.0,3667.0,1223.0,617.0,0.0,1237.0,535.0
26017,447.0,15.0,1520.0,4440.0,4591.0,587.0,1413.0,6019.0,1671.0
26019,0.0,0.0,472.0,301.0,600.0,199.0,121.0,453.0,308.0
26021,1190.0,94.0,1974.0,11554.0,7096.0,2012.0,1375.0,8025.0,2562.0
26023,239.0,0.0,487.0,3704.0,1703.0,509.0,0.0,846.0,532.0
26025,754.0,53.0,1831.0,10071.0,5710.0,943.0,2246.0,10447.0,3185.0
26027,0.0,0.0,361.0,2023.0,793.0,228.0,343.0,370.0,473.0
26029,53.0,0.0,670.0,2747.0,895.0,145.0,0.0,266.0,649.0
26031,0.0,0.0,581.0,143.0,1245.0,196.0,261.0,563.0,467.0
26033,0.0,0.0,654.0,589.0,1556.0,261.0,423.0,776.0,3185.0
26035,0.0,0.0,391.0,924.0,938.0,82.0,252.0,1132.0,367.0
26037,791.0,11.0,2096.0,1671.0,2617.0,590.0,0.0,1908.0,537.0
26039,0.0,0.0,70.0,719.0,546.0,51.0,87.0,788.0,350.0
26041,0.0,0.0,639.0,1988.0,2044.0,431.0,0.0,1934.0,116.0
26043,0.0,0.0,1407.0,2859.0,2029.0,259.0,370.0,2613.0,387.0
26045,417.0,42.0,1555.0,7983.0,5476.0,4836.0,0.0,2510.0,2720.0
26047,120.0,0.0,1501.0,1565.0,2948.0,317.0,0.0,2739.0,849.0
26049,346.0,34.0,6477.0,13485.0,17957.0,3932.0,5152.0,23269.0,4835.0
26051,0.0,0.0,453.0,940.0,558.0,94.0,0.0,466.0,340.0
26053,0.0,0.0,201.0,611.0,755.0,103.0,71.0,0.0,615.0
26055,321.0,187.0,3190.0,4503.0,7220.0,2299.0,2117.0,11002.0,1506.0
26057,0.0,0.0,288.0,1751.0,1295.0,328.0,0.0,0.0,10.0
26059,265.0,0.0,385.0,3601.0,1853.0,258.0,0.0,0.0,460.0
26061,0.0,0.0,788.0,939.0,1563.0,375.0,671.0,1792.0,791.0
26063,0.0,0.0,523.0,1669.0,1203.0,442.0,0.0,1643.0,608.0
26065,766.0,111.0,6104.0,10106.0,12007.0,6784.0,8693.0,24575.0,19861.0
26067,973.0,0.0,819.0,3673.0,1741.0,646.0,0.0,1242.0,1657.0
26069,0.0,0.0,322.0,1007.0,1057.0,175.0,124.0,26.0,570.0
26071,0.0,0.0,217.0,287.0,626.0,117.0,120.0,522.0,300.0
26073,232.0,330.0,1653.0,2589.0,3119.0,705.0,639.0,3145.0,907.0
26075,296.0,37.0,2405.0,9248.0,6338.0,1579.0,2275.0,8509.0,3535.0
26077,1485.0,24.0,6522.0,21198.0,12358.0,3326.0,5957.0,20430.0,2974.0
26079,150.0,332.0,559.0,287.0,472.0,33.0,59.0,0.0,187.0
26081,2741.0,98.0,20289.0,62799.0,34921.0,15051.0,19530.0,67973.0,8075.0
26083,12.0,0.0,19.0,55.0,37.0,0.0,0.0,0.0,0.0
26085,45.0,0.0,78.0,63.0,193.0,0.0,32.0,0.0,238.0
26087,299.0,99.0,1273.0,4738.0,2958.0,449.0,524.0,1895.0,1287.0
26089,0.0,0.0,545.0,556.0,609.0,100.0,0.0,529.0,540.0
26091,520.0,0.0,989.0,4313.0,3611.0,1035.0,469.0,3610.0,1462.0
26093,390.0,27.0,4531.0,9754.0,8299.0,1558.0,4827.0,7973.0,2892.0
26095,56.0,0.0,32.0,60.0,263.0,61.0,0.0,113.0,439.0
26097,0.0,0.0,232.0,108.0,470.0,81.0,0.0,398.0,448.0
26099,1444.0,41.0,17629.0,63547.0,40487.0,5598.0,30853.0,43898.0,15182.0
26101,0.0,0.0,315.0,1058.0,1097.0,128.0,98.0,0.0,55.0
26103,169.0,1185.0,1461.0,1185.0,3613.0,673.0,863.0,5433.0,1479.0
26105,0.0,0.0,545.0,1973.0,1491.0,240.0,0.0,1163.0,685.0
26107,0.0,0.0,168.0,1226.0,2362.0,136.0,0.0,1597.0,39.0
26109,0.0,0.0,155.0,2163.0,531.0,119.0,90.0,152.0,503.0
26111,0.0,0.0,2209.0,4610.0,3238.0,639.0,1035.0,8624.0,1148.0
26113,961.0,38.0,198.0,680.0,610.0,68.0,61.0,0.0,183.0
26115,0.0,0.0,1940.0,5814.0,5381.0,684.0,0.0,4682.0,1639.0
26117,0.0,0.0,678.0,3141.0,2399.0,307.0,182.0,2178.0,740.0
26119,0.0,0.0,112.0,441.0,229.0,65.0,9.0,0.0,217.0
26121,646.0,54.0,2424.0,13093.0,11104.0,955.0,1848.0,10859.0,2363.0
26123,500.0,0.0,539.0,2211.0,1775.0,596.0,0.0,1317.0,458.0
26125,970.0,226.0,32506.0,68556.0,71550.0,42515.0,93139.0,111001.0,16277.0
26127,0.0,0.0,298.0,1401.0,1096.0,92.0,96.0,203.0,503.0
26129,185.0,25.0,289.0,341.0,1515.0,121.0,59.0,1015.0,383.0
26131,0.0,0.0,67.0,20.0,392.0,0.0,20.0,65.0,158.0
26133,111.0,36.0,938.0,2518.0,407.0,95.0,0.0,963.0,362.0
26135,11.0,0.0,75.0,148.0,226.0,40.0,17.0,54.0,152.0
26137,86.0,232.0,626.0,998.0,2261.0,482.0,281.0,70.0,542.0
26139,3561.0,65.0,6947.0,40507.0,10502.0,2381.0,4783.0,9740.0,2840.0
26141,0.0,0.0,105.0,122.0,376.0,98.0,33.0,0.0,303.0
26143,0.0,0.0,285.0,355.0,1171.0,104.0,65.0,0.0,554.0
26145,629.0,35.0,3329.0,10729.0,10832.0,2868.0,2524.0,15810.0,3028.0
26147,85.0,30.0,2641.0,6768.0,5342.0,861.0,1487.0,7061.0,2874.0
26149,859.0,0.0,741.0,7475.0,2453.0,445.0,583.0,2246.0,742.0
26151,449.0,67.0,442.0,2720.0,1299.0,321.0,300.0,1149.0,400.0
26153,99.0,185.0,151.0,196.0,318.0,0.0,53.0,123.0,250.0
26155,78.0,13.0,773.0,1771.0,2209.0,253.0,686.0,2551.0,939.0
26157,399.0,11.0,625.0,1421.0,1398.0,255.0,0.0,1960.0,706.0
26159,1306.0,0.0,696.0,3524.0,2579.0,221.0,2178.0,1388.0,1187.0
26161,504.0,3.0,4907.0,11602.0,15023.0,3451.0,17901.0,31465.0,5754.0
26163,560.0,582.0,23662.0,89658.0,64070.0,27376.0,54212.0,119391.0,31002.0
26165,133.0,15.0,289.0,3171.0,1830.0,150.0,0.0,1655.0,1008.0
26999,810.0,93.0,6994.0,11874.0,9698.0,13457.0,35143.0,10415.0,2973.0
27000,23447.0,5804.0,145075.0,320269.0,285248.0,138230.0,167466.0,532890.0,144893.0
27001,0.0,0.0,248.0,346.0,622.0,98.0,106.0,13.0,368.0
27003,0.0,0.0,9411.0,22671.0,16004.0,1831.0,4468.0,21168.0,5501.0
27005,0.0,0.0,998.0,2429.0,1878.0,285.0,393.0,3461.0,745.0
27007,94.0,0.0,1459.0,901.0,3043.0,430.0,406.0,4757.0,2415.0
27009,324.0,0.0,2569.0,3397.0,1822.0,304.0,0.0,2334.0,526.0
27011,50.0,0.0,189.0,0.0,156.0,0.0,17.0,262.0,157.0
27013,0.0,0.0,1947.0,4348.0,5597.0,1247.0,1211.0,9625.0,1443.0
27015,0.0,0.0,656.0,2367.0,1535.0,426.0,534.0,2101.0,722.0
27017,0.0,0.0,917.0,1258.0,1445.0,291.0,321.0,2435.0,2179.0
27019,128.0,0.0,2666.0,8473.0,4295.0,783.0,1190.0,6742.0,1647.0
27021,52.0,0.0,500.0,650.0,1217.0,162.0,224.0,172.0,1704.0
27023,0.0,0.0,316.0,916.0,513.0,0.0,83.0,425.0,317.0
27025,0.0,0.0,1204.0,2403.0,1732.0,160.0,706.0,3787.0,1087.0
27027,0.0,0.0,1105.0,1134.0,2429.0,386.0,594.0,3569.0,1351.0
27029,0.0,0.0,443.0,490.0,227.0,0.0,23.0,430.0,168.0
27031,0.0,0.0,152.0,0.0,314.0,32.0,0.0,220.0,434.0
27033,0.0,0.0,430.0,820.0,460.0,99.0,52.0,97.0,314.0
27035,61.0,0.0,2355.0,2950.0,4738.0,1305.0,823.0,6175.0,1521.0
27037,1125.0,111.0,10565.0,19590.0,24009.0,9227.0,7684.0,25838.0,6302.0
27039,207.0,47.0,555.0,1470.0,451.0,0.0,0.0,393.0,385.0
27041,0.0,0.0,1309.0,3672.0,2587.0,727.0,381.0,3370.0,583.0
27043,143.0,0.0,215.0,1012.0,361.0,164.0,75.0,0.0,384.0
27045,16.0,0.0,292.0,800.0,678.0,189.0,129.0,3.0,561.0
27047,0.0,0.0,544.0,2596.0,1913.0,330.0,0.0,1615.0,611.0
27049,0.0,0.0,868.0,4647.0,2133.0,334.0,409.0,2798.0,1299.0
27051,142.0,0.0,188.0,147.0,154.0,67.0,23.0,12.0,106.0
27053,797.0,288.0,33876.0,75546.0,67449.0,69573.0,90949.0,157750.0,28925.0
27055,152.0,0.0,370.0,375.0,484.0,0.0,154.0,0.0,428.0
27057,0.0,0.0,536.0,754.0,1066.0,120.0,108.0,869.0,562.0
27059,75.0,0.0,740.0,1212.0,2134.0,287.0,0.0,2234.0,673.0
27061,0.0,0.0,1023.0,907.0,2291.0,456.0,225.0,4279.0,1284.0
27063,224.0,0.0,114.0,1549.0,221.0,82.0,88.0,0.0,321.0
27065,0.0,0.0,348.0,481.0,538.0,108.0,0.0,1131.0,363.0
27067,0.0,0.0,1509.0,2651.0,2926.0,445.0,561.0,5641.0,1088.0
27069,0.0,0.0,64.0,190.0,169.0,0.0,20.0,244.0,138.0
27071,0.0,0.0,171.0,0.0,573.0,0.0,35.0,0.0,441.0
27073,53.0,0.0,135.0,129.0,220.0,0.0,10.0,458.0,167.0
27075,12.0,0.0,7.0,524.0,383.0,84.0,38.0,120.0,370.0
27077,45.0,0.0,24.0,0.0,187.0,15.0,15.0,144.0,143.0
27079,0.0,0.0,645.0,2784.0,952.0,255.0,0.0,676.0,587.0
27081,197.0,0.0,163.0,28.0,214.0,0.0,23.0,0.0,139.0
27083,179.0,0.0,503.0,1756.0,1767.0,973.0,284.0,2479.0,777.0
27085,0.0,0.0,547.0,4375.0,1969.0,386.0,0.0,2550.0,759.0
27087,0.0,0.0,3.0,0.0,164.0,0.0,0.0,208.0,135.0
27089,0.0,0.0,180.0,323.0,245.0,0.0,36.0,0.0,267.0
27091,438.0,0.0,276.0,920.0,1092.0,422.0,146.0,1350.0,613.0
27093,238.0,12.0,545.0,2227.0,849.0,180.0,241.0,1173.0,479.0
27095,0.0,0.0,496.0,723.0,1215.0,216.0,271.0,1685.0,1217.0
27097,403.0,14.0,527.0,1136.0,1635.0,258.0,0.0,0.0,1226.0
27099,0.0,0.0,622.0,3957.0,1739.0,244.0,0.0,2608.0,733.0
27101,99.0,26.0,148.0,528.0,366.0,0.0,75.0,124.0,180.0
27103,239.0,0.0,379.0,3228.0,1230.0,248.0,0.0,1671.0,699.0
27105,334.0,0.0,280.0,3315.0,1268.0,229.0,113.0,961.0,410.0
27107,230.0,0.0,52.0,28.0,189.0,73.0,44.0,361.0,183.0
27109,237.0,57.0,4469.0,5477.0,10367.0,1283.0,1684.0,49545.0,3512.0
27111,419.0,31.0,1274.0,3875.0,2643.0,489.0,481.0,809.0,1383.0
27113,53.0,0.0,198.0,933.0,1013.0,157.0,78.0,16.0,338.0
27115,8.0,0.0,509.0,308.0,1086.0,150.0,197.0,807.0,900.0
27117,0.0,0.0,327.0,332.0,493.0,114.0,262.0,194.0,283.0
27119,615.0,26.0,538.0,1844.0,1282.0,240.0,212.0,2120.0,905.0
27121,0.0,0.0,171.0,803.0,483.0,141.0,80.0,369.0,270.0
27123,0.0,0.0,12660.0,27463.0,23122.0,14541.0,14361.0,70938.0,30619.0
27125,0.0,0.0,62.0,0.0,115.0,0.0,17.0,0.0,85.0
27127,0.0,0.0,308.0,1258.0,678.0,277.0,91.0,44.0,622.0
27129,0.0,0.0,193.0,1019.0,349.0,144.0,131.0,10.0,369.0
27131,476.0,40.0,1122.0,5318.0,2764.0,458.0,372.0,3085.0,1788.0
27133,0.0,0.0,134.0,644.0,408.0,239.0,63.0,746.0,235.0
27135,111.0,0.0,141.0,4067.0,634.0,164.0,97.0,775.0,301.0
27137,137.0,3373.0,4844.0,5519.0,11340.0,2527.0,3926.0,24926.0,6275.0
27139,131.0,66.0,5798.0,7417.0,5910.0,668.0,1353.0,6148.0,2832.0
27141,0.0,0.0,2539.0,4145.0,3466.0,351.0,584.0,3807.0,1937.0
27143,753.0,0.0,221.0,634.0,232.0,72.0,0.0,238.0,402.0
27145,1051.0,116.0,5621.0,11533.0,11349.0,3572.0,1924.0,18372.0,3032.0
27147,0.0,0.0,640.0,4657.0,2775.0,273.0,0.0,2281.0,804.0
27149,0.0,0.0,283.0,930.0,476.0,124.0,135.0,1.0,236.0
27151,0.0,0.0,170.0,825.0,276.0,67.0,82.0,199.0,308.0
27153,0.0,0.0,272.0,1677.0,591.0,226.0,55.0,0.0,495.0
27155,92.0,0.0,31.0,33.0,157.0,0.0,13.0,219.0,135.0
27157,0.0,0.0,186.0,1266.0,708.0,158.0,114.0,0.0,548.0
27159,34.0,0.0,282.0,447.0,614.0,112.0,89.0,82.0,324.0
27161,0.0,0.0,277.0,868.0,561.0,164.0,178.0,1028.0,542.0
27163,906.0,50.0,4976.0,11620.0,14630.0,2888.0,4179.0,15697.0,3879.0
27165,0.0,0.0,275.0,1419.0,316.0,146.0,0.0,422.0,334.0
27167,0.0,0.0,137.0,24.0,102.0,0.0,45.0,332.0,130.0
27169,0.0,0.0,690.0,5393.0,2582.0,546.0,41.0,2698.0,988.0
27171,846.0,6.0,4899.0,6795.0,7215.0,858.0,1052.0,6703.0,1718.0
27173,0.0,0.0,178.0,143.0,392.0,92.0,45.0,55.0,307.0
27999,246.0,58.0,3967.0,1496.0,2273.0,12210.0,19743.0,3397.0,1933.0
28000,11054.0,3206.0,53371.0,141575.0,139040.0,33481.0,43822.0,188815.0,66598.0
28001,27.0,180.0,266.0,427.0,1639.0,358.0,181.0,106.0,549.0
28003,68.0,0.0,397.0,2765.0,2135.0,294.0,182.0,1594.0,583.0
28005,107.0,50.0,83.0,420.0,293.0,29.0,17.0,31.0,182.0
28007,14.0,5.0,330.0,620.0,786.0,134.0,95.0,133.0,218.0
28009,0.0,0.0,0.0,197.0,0.0,0.0,30.0,11.0,144.0
28011,264.0,0.0,268.0,1117.0,1628.0,239.0,0.0,1948.0,622.0
28013,305.0,0.0,23.0,590.0,395.0,49.0,21.0,41.0,211.0
28015,0.0,0.0,162.0,140.0,65.0,0.0,0.0,12.0,180.0
28017,176.0,0.0,167.0,1330.0,826.0,122.0,75.0,107.0,310.0
28019,0.0,0.0,47.0,270.0,124.0,13.0,12.0,319.0,157.0
28021,0.0,0.0,0.0,131.0,112.0,29.0,0.0,150.0,164.0
28023,76.0,132.0,140.0,411.0,324.0,57.0,0.0,25.0,252.0
28025,0.0,0.0,269.0,2053.0,855.0,114.0,84.0,18.0,332.0
28027,326.0,0.0,133.0,541.0,731.0,185.0,139.0,1213.0,416.0
28029,172.0,63.0,244.0,1443.0,828.0,93.0,73.0,798.0,449.0
28031,0.0,0.0,533.0,1606.0,656.0,112.0,55.0,857.0,325.0
28033,0.0,0.0,2512.0,3518.0,11185.0,1031.0,1228.0,7042.0,2396.0
28035,0.0,0.0,1684.0,3610.0,4018.0,953.0,701.0,9425.0,2021.0
28037,106.0,0.0,26.0,18.0,159.0,0.0,20.0,201.0,164.0
28039,139.0,0.0,252.0,289.0,1043.0,167.0,153.0,985.0,265.0
28041,0.0,0.0,0.0,0.0,224.0,22.0,10.0,172.0,435.0
28043,85.0,0.0,219.0,2479.0,1371.0,231.0,25.0,301.0,448.0
28045,0.0,0.0,730.0,1134.0,1618.0,261.0,1260.0,280.0,2418.0
28047,6.0,0.0,3508.0,0.0,12103.0,2271.0,2186.0,15897.0,5873.0
28049,381.0,134.0,4043.0,4533.0,8705.0,4237.0,4123.0,30158.0,11445.0
28051,0.0,0.0,34.0,349.0,360.0,63.0,36.0,119.0,295.0
28053,160.0,0.0,29.0,600.0,154.0,107.0,0.0,19.0,227.0
28055,21.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,85.0
28057,0.0,0.0,420.0,1807.0,733.0,109.0,80.0,20.0,260.0
28059,200.0,22.0,2804.0,14164.0,5105.0,1014.0,2065.0,6718.0,3156.0
28061,108.0,105.0,109.0,1574.0,331.0,0.0,54.0,264.0,233.0
28063,0.0,0.0,0.0,0.0,85.0,0.0,0.0,247.0,162.0
28065,0.0,0.0,340.0,0.0,234.0,0.0,8.0,143.0,194.0
28067,230.0,567.0,1037.0,8147.0,2879.0,614.0,0.0,4895.0,990.0
28069,87.0,0.0,104.0,289.0,133.0,0.0,5.0,27.0,174.0
28071,46.0,0.0,680.0,1548.0,3149.0,595.0,1084.0,4395.0,1116.0
28073,122.0,9.0,897.0,461.0,4727.0,738.0,666.0,3479.0,521.0
28075,105.0,7.0,1049.0,2066.0,4317.0,773.0,633.0,7362.0,1444.0
28077,29.0,8.0,99.0,810.0,314.0,91.0,0.0,161.0,169.0
28079,0.0,0.0,0.0,0.0,693.0,110.0,70.0,24.0,317.0
28081,102.0,0.0,1729.0,10103.0,6928.0,1830.0,1763.0,9885.0,1388.0
28083,469.0,0.0,568.0,2020.0,1407.0,253.0,235.0,2694.0,604.0
28085,292.0,34.0,642.0,1281.0,2005.0,313.0,191.0,1973.0,587.0
28087,0.0,0.0,1901.0,4259.0,3176.0,421.0,489.0,3851.0,1315.0
28089,152.0,102.0,3029.0,7846.0,7614.0,3098.0,3499.0,7361.0,1514.0
28091,107.0,104.0,1423.0,251.0,1256.0,241.0,168.0,1424.0,364.0
28093,38.0,0.0,477.0,1789.0,903.0,219.0,65.0,41.0,480.0
28095,41.0,36.0,834.0,2373.0,1097.0,154.0,29.0,41.0,572.0
28097,0.0,0.0,108.0,0.0,356.0,106.0,30.0,209.0,137.0
28099,0.0,0.0,1024.0,434.0,1464.0,187.0,95.0,1299.0,2097.0
28101,0.0,0.0,580.0,658.0,669.0,109.0,9.0,69.0,295.0
28103,88.0,0.0,54.0,542.0,282.0,40.0,25.0,432.0,182.0
28105,0.0,0.0,429.0,920.0,2339.0,482.0,0.0,2632.0,703.0
28107,0.0,0.0,726.0,1584.0,1623.0,325.0,33.0,76.0,587.0
28109,44.0,64.0,636.0,684.0,2393.0,314.0,261.0,556.0,632.0
28111,67.0,10.0,28.0,403.0,264.0,33.0,34.0,414.0,180.0
28113,360.0,43.0,516.0,2369.0,2179.0,403.0,208.0,2520.0,655.0
28115,52.0,0.0,186.0,5311.0,1120.0,177.0,14.0,15.0,379.0
28117,48.0,0.0,310.0,1488.0,893.0,166.0,232.0,28.0,386.0
28119,0.0,0.0,0.0,0.0,100.0,41.0,8.0,13.0,169.0
28121,225.0,276.0,4713.0,4427.0,9177.0,2175.0,1881.0,9807.0,2756.0
28123,0.0,0.0,513.0,6736.0,1231.0,168.0,1.0,37.0,505.0
28125,151.0,0.0,10.0,0.0,114.0,0.0,0.0,73.0,105.0
28127,0.0,0.0,588.0,222.0,1029.0,287.0,203.0,1009.0,421.0
28129,0.0,0.0,42.0,920.0,205.0,0.0,70.0,227.0,214.0
28131,261.0,0.0,234.0,520.0,764.0,119.0,161.0,211.0,331.0
28133,310.0,0.0,228.0,290.0,775.0,157.0,72.0,769.0,1349.0
28135,127.0,0.0,0.0,0.0,187.0,31.0,47.0,512.0,208.0
28137,0.0,0.0,166.0,888.0,892.0,133.0,18.0,1159.0,379.0
28139,53.0,248.0,312.0,2050.0,702.0,130.0,0.0,170.0,288.0
28141,107.0,0.0,160.0,2385.0,713.0,119.0,70.0,620.0,286.0
28143,241.0,0.0,124.0,385.0,195.0,42.0,33.0,11.0,307.0
28145,19.0,0.0,261.0,4347.0,1153.0,208.0,147.0,24.0,329.0
28147,0.0,0.0,0.0,274.0,288.0,45.0,43.0,102.0,183.0
28149,0.0,0.0,447.0,2554.0,2374.0,283.0,2926.0,2372.0,859.0
28151,0.0,0.0,362.0,935.0,2055.0,288.0,458.0,3309.0,1196.0
28153,186.0,92.0,99.0,454.0,816.0,97.0,64.0,508.0,249.0
